iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
2881,2332.34,0.8096,78623.67,80956.02
2882,2333.00,0.8095,78617.82,80950.82
2883,2334.28,0.8097,78632.68,80966.96
2884,2334.95,0.8096,78627.11,80962.06
2885,2335.60,0.8096,78621.00,80956.60
2886,2336.25,0.8095,78614.76,80951.00
2887,2337.49,0.8097,78628.67,80966.17
2888,2338.16,0.8096,78622.91,80961.07
2889,2338.81,0.8096,78616.83,80955.64
2890,2339.46,0.8095,78610.60,80950.06
2891,2340.73,0.8097,78625.29,80966.02
2892,2341.37,0.8096,78618.79,80960.16
2893,2342.01,0.8095,78612.44,80954.46
2894,2342.66,0.8095,78606.11,80948.77
2895,2343.93,0.8096,78620.91,80964.85
2896,2344.58,0.8096,78614.55,80959.13
2897,2345.22,0.8095,78608.13,80953.35
2898,2345.87,0.8095,78602.18,80948.05
2899,2347.10,0.8096,78615.41,80962.51
2900,2347.75,0.8096,78609.16,80956.91
2901,2348.41,0.8095,78603.40,80951.82
2902,2349.08,0.8095,78597.92,80947.01
2903,2350.40,0.8096,78614.06,80964.46
2904,2351.05,0.8096,78608.04,80959.09
2905,2351.71,0.8095,78602.07,80953.78
2906,2352.33,0.8095,78595.09,80947.42
2907,2353.61,0.8096,78610.06,80963.67
2908,2354.26,0.8096,78603.68,80957.94
2909,2354.89,0.8095,78597.08,80951.98
2910,2355.54,0.8095,78590.74,80946.28
2911,2356.81,0.8096,78605.37,80962.17
2912,2357.46,0.8096,78599.35,80956.81
2913,2358.12,0.8095,78593.41,80951.53
2914,2358.75,0.8095,78586.74,80945.50
2915,2360.02,0.8096,78601.27,80961.29
2916,2360.66,0.8096,78594.90,80955.56
2917,2361.32,0.8095,78588.94,80950.25
2918,2362.57,0.8097,78602.79,80965.36
2919,2363.25,0.8096,78597.58,80960.82
2920,2363.91,0.8096,78591.96,80955.88
2921,2364.57,0.8095,78586.18,80950.75
2922,2365.81,0.8097,78599.71,80965.52
2923,2366.47,0.8096,78593.92,80960.39
2924,2367.14,0.8096,78588.55,80955.69
2925,2367.80,0.8095,78582.50,80950.29
2926,2369.07,0.8097,78597.05,80966.12
2927,2369.72,0.8096,78591.14,80960.86
2928,2370.38,0.8096,78585.26,80955.65
2929,2371.04,0.8095,78579.50,80950.54
2930,2372.28,0.8097,78593.06,80965.34
2931,2372.95,0.8096,78587.45,80960.40
2932,2373.60,0.8095,78581.25,80954.85
2933,2374.24,0.8095,78575.01,80949.25
2934,2375.53,0.8097,78590.08,80965.61
2935,2376.18,0.8096,78583.97,80960.15
2936,2376.83,0.8095,78577.92,80954.75
2937,2377.47,0.8095,78571.58,80949.05
2938,2378.76,0.8097,78586.66,80965.42
2939,2379.41,0.8096,78580.35,80959.76
2940,2380.06,0.8095,78574.36,80954.42
2941,2380.71,0.8095,78568.32,80949.03
2942,2381.98,0.8096,78582.66,80964.64
2943,2382.61,0.8096,78576.01,80958.62
2944,2383.27,0.8095,78570.22,80953.49
2945,2383.91,0.8095,78563.89,80947.81
2946,2385.16,0.8096,78577.65,80962.81
2947,2385.81,0.8096,78571.49,80957.30
2948,2386.46,0.8095,78565.22,80951.68
2949,2387.09,0.8095,78558.69,80945.78
2950,2388.38,0.8096,78573.67,80962.05
2951,2389.04,0.8096,78567.78,80956.82
2952,2389.67,0.8095,78561.23,80950.90
2953,2390.31,0.8095,78554.85,80945.16
2954,2391.58,0.8096,78569.13,80960.71
2955,2392.22,0.8096,78562.82,80955.04
2956,2392.86,0.8095,78556.41,80949.27
2957,2393.48,0.8094,78549.22,80942.69
2958,2394.77,0.8096,78564.34,80959.11
2959,2395.42,0.8095,78558.27,80953.69
2960,2396.07,0.8095,78552.25,80948.32
2961,2397.34,0.8096,78566.44,80963.77
2962,2397.97,0.8096,78559.90,80957.87
2963,2398.63,0.8095,78554.19,80952.82
2964,2399.27,0.8095,78547.77,80947.04
2965,2400.54,0.8096,78562.16,80962.71
2966,2401.17,0.8096,78555.46,80956.63
2967,2401.83,0.8095,78549.52,80951.35
2968,2402.47,0.8095,78543.30,80945.77
2969,2403.74,0.8096,78557.68,80961.43
2970,2404.39,0.8096,78551.57,80955.96
2971,2405.05,0.8095,78545.74,80950.79
2972,2405.68,0.8094,78539.14,80944.82
2973,2406.95,0.8096,78553.39,80960.34
2974,2407.59,0.8095,78547.14,80954.74
2975,2408.24,0.8095,78541.02,80949.26
2976,2408.87,0.8094,78534.49,80943.37
2977,2410.15,0.8096,78548.78,80958.93
2978,2410.81,0.8095,78543.15,80953.96
2979,2411.45,0.8095,78536.84,80948.29
2980,2412.10,0.8094,78530.89,80942.99
2981,2413.38,0.8096,78545.23,80958.61
2982,2414.02,0.8095,78538.91,80952.93
2983,2414.66,0.8095,78532.69,80947.35
2984,2415.31,0.8094,78526.59,80941.89
2985,2416.60,0.8096,78541.57,80958.18
2986,2417.23,0.8095,78535.04,80952.27
2987,2417.90,0.8095,78529.52,80947.42
2988,2418.53,0.8094,78522.81,80941.34
2989,2419.79,0.8096,78536.70,80956.49
2990,2420.46,0.8095,78531.23,80951.69
2991,2421.09,0.8095,78524.89,80945.99
2992,2421.73,0.8094,78518.42,80940.15
2993,2423.03,0.8096,78533.51,80956.54
2994,2423.67,0.8095,78527.18,80950.84
2995,2424.30,0.8095,78520.74,80945.05
2996,2424.94,0.8094,78514.20,80939.13
2997,2426.23,0.8096,78528.94,80955.17
2998,2426.87,0.8095,78522.90,80949.77
2999,2427.53,0.8094,78517.09,80944.62
3000,2428.79,0.8096,78530.73,80959.52
3001,2429.45,0.8095,78525.30,80954.75
3002,2430.09,0.8095,78518.93,80949.02
3003,2430.73,0.8094,78512.58,80943.31
3004,2432.01,0.8096,78526.95,80958.96
3005,2432.65,0.8095,78520.72,80953.37
3006,2433.30,0.8095,78514.78,80948.08
3007,2433.96,0.8094,78509.17,80943.13
3008,2435.20,0.8096,78522.21,80957.41
3009,2435.85,0.8095,78516.18,80952.02
3010,2436.49,0.8095,78509.99,80946.48
3011,2437.14,0.8094,78504.11,80941.26
3012,2438.41,0.8096,78518.05,80956.46
3013,2439.07,0.8095,78512.53,80951.60
3014,2439.73,0.8095,78506.81,80946.53
3015,2440.38,0.8094,78500.87,80941.24
3016,2441.65,0.8096,78514.87,80956.51
3017,2442.29,0.8095,78508.72,80951.01
3018,2442.95,0.8095,78503.19,80946.14
3019,2443.59,0.8094,78496.74,80940.33
3020,2444.85,0.8096,78510.37,80955.21
3021,2445.49,0.8095,78504.17,80949.66
3022,2446.15,0.8094,78498.45,80944.60
3023,2446.81,0.8094,78492.93,80939.74
3024,2448.11,0.8096,78508.07,80956.18
3025,2448.79,0.8095,78502.84,80951.63
3026,2449.43,0.8095,78496.81,80946.24
3027,2450.07,0.8094,78490.41,80940.47
3028,2451.34,0.8096,78504.35,80955.68
3029,2451.98,0.8095,78498.18,80950.16
3030,2452.65,0.8095,78492.93,80945.58
3031,2453.27,0.8094,78485.96,80939.23
3032,2454.54,0.8095,78500.01,80954.55
3033,2455.18,0.8095,78493.63,80948.81
3034,2455.85,0.8094,78488.48,80944.33
3035,2456.47,0.8094,78481.70,80938.17
3036,2457.73,0.8095,78495.10,80952.83
3037,2458.38,0.8095,78489.20,80947.57
3038,2459.03,0.8094,78483.30,80942.32
3039,2459.66,0.8094,78476.91,80936.58
3040,2460.93,0.8095,78490.69,80951.62
3041,2461.57,0.8095,78484.63,80946.20
3042,2462.21,0.8094,78478.37,80940.58
3043,2463.45,0.8095,78491.12,80954.57
3044,2464.11,0.8095,78485.78,80949.89
3045,2464.78,0.8095,78480.31,80945.09
3046,2465.42,0.8094,78474.10,80939.51
3047,2466.69,0.8095,78488.08,80954.77
3048,2467.34,0.8095,78482.21,80949.55
3049,2468.00,0.8094,78476.47,80944.46
3050,2468.64,0.8094,78470.46,80939.10
3051,2469.90,0.8095,78483.75,80953.65
3052,2470.55,0.8095,78478.01,80948.56
3053,2471.22,0.8094,78472.68,80943.90
3054,2471.87,0.8094,78467.03,80938.90
3055,2473.11,0.8095,78479.88,80953.00
3056,2473.78,0.8095,78474.39,80948.16
3057,2474.42,0.8094,78468.25,80942.66
3058,2475.07,0.8094,78462.45,80937.52
3059,2476.32,0.8095,78475.54,80951.85
3060,2476.97,0.8095,78469.67,80946.64
3061,2477.62,0.8094,78463.81,80941.43
3062,2478.26,0.8094,78457.64,80935.89
3063,2479.52,0.8095,78471.12,80950.64
3064,2480.16,0.8095,78465.03,80945.19
3065,2480.81,0.8094,78459.21,80940.02
3066,2481.45,0.8093,78452.90,80934.34
3067,2482.73,0.8095,78466.93,80949.65
3068,2483.38,0.8094,78461.30,80944.69
3069,2484.02,0.8094,78455.10,80939.12
3070,2484.67,0.8093,78449.25,80933.93
3071,2485.96,0.8095,78463.66,80949.62
3072,2486.59,0.8094,78457.18,80943.77
3073,2487.26,0.8094,78451.78,80939.04
3074,2487.89,0.8093,78445.27,80933.16
3075,2489.12,0.8095,78457.96,80947.08
3076,2489.78,0.8094,78452.25,80942.02
3077,2490.42,0.8094,78446.26,80936.68
3078,2491.05,0.8093,78439.64,80930.69
3079,2492.34,0.8095,78454.03,80946.37
3080,2492.98,0.8094,78447.82,80940.79
3081,2493.63,0.8094,78441.99,80935.62
3082,2494.27,0.8093,78435.93,80930.20
3083,2495.55,0.8095,78449.86,80945.40
3084,2496.21,0.8094,78444.46,80940.67
3085,2496.89,0.8094,78439.47,80936.36
3086,2498.15,0.8095,78452.92,80951.07
3087,2498.81,0.8095,78447.46,80946.27
3088,2499.46,0.8094,78441.48,80940.94
3089,2500.12,0.8094,78436.07,80936.19
3090,2501.37,0.8095,78449.20,80950.57
3091,2502.03,0.8095,78443.50,80945.52
3092,2502.69,0.8094,78438.08,80940.77
3093,2503.34,0.8094,78432.20,80935.53
3094,2504.63,0.8095,78446.45,80951.08
3095,2505.28,0.8095,78440.80,80946.08
3096,2505.93,0.8094,78435.00,80940.93
3097,2506.59,0.8094,78429.50,80936.09
3098,2507.86,0.8095,78442.95,80950.80
3099,2508.52,0.8095,78437.54,80946.05
3100,2509.19,0.8094,78432.28,80941.47
3101,2509.82,0.8094,78426.16,80935.99
3102,2511.10,0.8095,78439.80,80950.90
3103,2511.81,0.8095,78435.87,80947.68
3104,2512.46,0.8094,78430.06,80942.52
3105,2513.11,0.8094,78424.30,80937.40
3106,2514.37,0.8095,78437.65,80952.02
3107,2515.02,0.8095,78431.97,80946.99
3108,2515.67,0.8094,78426.18,80941.86
3109,2516.32,0.8094,78420.18,80936.49
3110,2517.57,0.8095,78433.30,80950.87
3111,2518.21,0.8095,78427.22,80945.43
3112,2518.87,0.8094,78421.69,80940.56
3113,2519.51,0.8094,78415.61,80935.12
3114,2520.78,0.8095,78429.17,80949.95
3115,2521.43,0.8094,78423.21,80944.63
3116,2522.08,0.8094,78417.44,80939.52
3117,2522.71,0.8093,78411.05,80933.76
3118,2523.96,0.8095,78423.96,80947.92
3119,2524.61,0.8094,78418.45,80943.06
3120,2525.26,0.8094,78412.41,80937.67
3121,2525.89,0.8093,78406.32,80932.21
3122,2527.17,0.8095,78419.93,80947.10
3123,2527.82,0.8094,78414.27,80942.09
3124,2528.47,0.8094,78408.47,80936.94
3125,2529.71,0.8095,78420.99,80950.70
3126,2530.34,0.8095,78414.79,80945.14
3127,2531.01,0.8094,78409.35,80940.36
3128,2531.65,0.8094,78403.58,80935.23
3129,2532.89,0.8095,78415.86,80948.75
3130,2533.53,0.8094,78409.92,80943.45
3131,2534.20,0.8094,78404.69,80938.89
3132,2534.85,0.8093,78398.93,80933.78
3133,2536.09,0.8095,78411.55,80947.64
3134,2536.75,0.8094,78406.28,80943.04
3135,2537.40,0.8094,78400.55,80937.95
3136,2538.05,0.8093,78394.65,80932.70
3137,2539.29,0.8095,78407.01,80946.29
3138,2539.94,0.8094,78401.40,80941.34
3139,2540.57,0.8094,78395.22,80935.79
3140,2541.23,0.8093,78389.65,80930.88
3141,2542.49,0.8095,78402.60,80945.09
3142,2543.13,0.8094,78396.75,80939.88
3143,2543.77,0.8093,78390.83,80934.60
3144,2544.40,0.8093,78384.49,80928.89
3145,2545.67,0.8094,78397.75,80943.42
3146,2546.31,0.8094,78391.66,80937.97
3147,2546.96,0.8093,78386.07,80933.03
3148,2547.58,0.8093,78379.49,80927.08
3149,2548.84,0.8094,78392.49,80941.34
3150,2549.49,0.8094,78386.55,80936.04
3151,2550.13,0.8093,78380.59,80930.71
3152,2550.77,0.8093,78374.77,80925.55
3153,2552.03,0.8094,78387.68,80939.70
3154,2552.67,0.8093,78381.66,80934.33
3155,2553.33,0.8093,78376.44,80929.78
3156,2553.99,0.8092,78370.79,80924.78
3157,2555.28,0.8094,78385.01,80940.29
3158,2555.95,0.8094,78379.65,80935.60
3159,2556.61,0.8093,78374.24,80930.85
3160,2557.23,0.8092,78367.73,80924.96
3161,2558.53,0.8094,78381.90,80940.43
3162,2559.21,0.8094,78377.29,80936.50
3163,2559.85,0.8093,78371.35,80931.20
3164,2560.62,0.8093,78369.23,80929.85
3165,2561.91,0.8095,78383.23,80945.14
3166,2562.57,0.8094,78377.85,80940.42
3167,2563.22,0.8094,78372.16,80935.39
3168,2564.49,0.8095,78385.32,80949.81
3169,2565.17,0.8095,78380.45,80945.61
3170,2565.82,0.8094,78374.89,80940.71
3171,2566.48,0.8094,78369.65,80936.13
3172,2567.74,0.8095,78382.56,80950.30
3173,2568.40,0.8095,78377.18,80945.59
3174,2569.07,0.8094,78372.00,80941.07
3175,2569.71,0.8094,78366.15,80935.86
3176,2570.97,0.8095,78379.07,80950.04
3177,2571.62,0.8095,78373.40,80945.02
3178,2572.27,0.8094,78367.62,80939.89
3179,2572.90,0.8093,78361.34,80934.24
3180,2574.20,0.8095,78375.54,80949.74
3181,2574.85,0.8094,78369.86,80944.71
3182,2575.49,0.8094,78364.00,80939.49
3183,2576.14,0.8093,78358.30,80934.44
3184,2577.43,0.8095,78371.95,80949.38
3185,2578.19,0.8095,78369.63,80947.82
3186,2578.82,0.8094,78363.54,80942.36
3187,2579.46,0.8094,78357.56,80937.03
3188,2580.70,0.8095,78369.83,80950.53
3189,2581.36,0.8095,78364.32,80945.68
3190,2581.99,0.8094,78358.07,80940.05
3191,2582.63,0.8093,78352.07,80934.70
3192,2583.94,0.8095,78366.49,80950.43
3193,2584.60,0.8095,78361.35,80945.95
3194,2585.35,0.8094,78358.65,80944.00
3195,2585.99,0.8094,78352.52,80938.51
3196,2587.30,0.8095,78367.13,80954.43
3197,2588.07,0.8095,78364.94,80953.01
3198,2588.72,0.8095,78359.29,80948.01
3199,2589.35,0.8094,78353.06,80942.41
3200,2590.62,0.8096,78366.30,80956.93
3201,2591.29,0.8095,78361.32,80952.61
3202,2591.94,0.8095,78355.51,80947.45
3203,2592.57,0.8094,78349.44,80942.01
3204,2593.86,0.8096,78363.14,80957.01
3205,2594.51,0.8095,78357.59,80952.10
3206,2595.16,0.8095,78351.83,80946.99
3207,2595.79,0.8094,78345.68,80941.47
3208,2597.10,0.8096,78359.80,80956.90
3209,2597.75,0.8095,78354.37,80952.12
3210,2598.40,0.8095,78348.65,80947.05
3211,2599.66,0.8096,78361.34,80961.00
3212,2600.31,0.8096,78355.75,80956.06
3213,2600.97,0.8095,78350.39,80951.36
3214,2601.64,0.8095,78345.32,80946.96
3215,2602.91,0.8096,78358.58,80961.50
3216,2603.56,0.8096,78352.82,80956.37
3217,2604.23,0.8095,78347.81,80952.04
3218,2604.88,0.8095,78342.34,80947.23
3219,2606.17,0.8096,78355.83,80962.00
3220,2606.81,0.8096,78349.97,80956.78
3221,2607.47,0.8095,78344.63,80952.10
3222,2608.12,0.8095,78339.07,80947.19
3223,2609.38,0.8096,78351.98,80961.37
3224,2610.04,0.8096,78346.43,80956.47
3225,2610.69,0.8095,78340.99,80951.68
3226,2611.33,0.8095,78335.10,80946.43
3227,2612.61,0.8096,78348.41,80961.03
3228,2613.25,0.8096,78342.50,80955.75
3229,2613.92,0.8095,78337.42,80951.34
3230,2614.56,0.8095,78331.46,80946.02
3231,2615.84,0.8096,78344.97,80960.81
3232,2616.48,0.8096,78339.02,80955.51
3233,2617.14,0.8095,78333.80,80950.94
3234,2617.78,0.8095,78327.84,80945.63
3235,2619.05,0.8096,78340.82,80959.87
3236,2619.70,0.8095,78335.07,80954.77
3237,2620.34,0.8095,78329.35,80949.69
3238,2620.98,0.8094,78323.47,80944.45
3239,2622.26,0.8096,78336.72,80958.98
3240,2622.92,0.8095,78331.44,80954.36
3241,2623.58,0.8095,78326.11,80949.69
3242,2624.20,0.8094,78319.71,80943.91
3243,2625.45,0.8096,78332.03,80957.49
3244,2626.12,0.8095,78326.96,80953.08
3245,2626.78,0.8095,78321.82,80948.61
3246,2627.40,0.8094,78315.33,80942.73
3247,2628.71,0.8096,78329.31,80958.01
3248,2629.34,0.8095,78323.28,80952.62
3249,2630.00,0.8095,78318.04,80948.05
3250,2631.25,0.8096,78330.20,80961.44
3251,2631.89,0.8096,78324.46,80956.35
3252,2632.54,0.8095,78319.00,80951.54
3253,2633.17,0.8095,78312.86,80946.03
3254,2634.45,0.8096,78325.82,80960.26
3255,2635.24,0.8096,78324.40,80959.63
3256,2635.90,0.8096,78319.29,80955.19
3257,2636.54,0.8095,78313.44,80949.98
3258,2637.80,0.8096,78326.02,80963.82
3259,2638.45,0.8096,78320.45,80958.91
3260,2639.11,0.8095,78315.23,80954.34
3261,2639.76,0.8095,78309.72,80949.49
3262,2641.02,0.8096,78322.21,80963.23
3263,2641.67,0.8096,78316.67,80958.34
3264,2642.33,0.8095,78311.31,80953.64
3265,2642.96,0.8095,78305.30,80948.26
3266,2644.21,0.8096,78317.65,80961.86
3267,2644.86,0.8096,78312.00,80956.86
3268,2645.53,0.8095,78307.05,80952.59
3269,2646.18,0.8095,78301.46,80947.64
3270,2647.43,0.8096,78313.74,80961.17
3271,2648.10,0.8096,78308.83,80956.93
3272,2648.76,0.8095,78303.57,80952.33
3273,2649.40,0.8095,78297.68,80947.08
3274,2650.65,0.8096,78309.96,80960.61
3275,2651.32,0.8096,78304.92,80956.24
3276,2651.98,0.8095,78299.71,80951.69
3277,2652.63,0.8095,78294.20,80946.83
3278,2653.89,0.8096,78306.62,80960.51
3279,2654.52,0.8096,78300.72,80955.24
3280,2655.20,0.8095,78296.02,80951.22
3281,2655.83,0.8095,78289.81,80945.63
3282,2657.14,0.8096,78303.93,80961.07
3283,2657.79,0.8096,78298.49,80956.28
3284,2658.44,0.8095,78292.84,80951.28
3285,2659.07,0.8095,78286.74,80945.81
3286,2660.36,0.8096,78299.94,80960.30
3287,2661.01,0.8096,78294.57,80955.58
3288,2661.67,0.8095,78289.25,80950.91
3289,2662.28,0.8095,78282.82,80945.11
3290,2663.56,0.8096,78295.72,80959.28
3291,2664.21,0.8095,78290.33,80954.54
3292,2664.88,0.8095,78285.38,80950.26
3293,2666.14,0.8096,78297.66,80963.80
3294,2666.80,0.8096,78292.51,80959.31
3295,2667.46,0.8095,78287.45,80954.91
3296,2668.10,0.8095,78281.60,80949.70
3297,2669.36,0.8096,78293.94,80963.30
3298,2670.07,0.8096,78290.19,80960.26
3299,2670.72,0.8096,78284.85,80955.57
3300,2671.38,0.8095,78279.40,80950.77
3301,2672.64,0.8096,78292.04,80964.69
3302,2673.30,0.8096,78286.72,80960.02
3303,2673.98,0.8096,78282.05,80956.03
3304,2674.63,0.8095,78276.53,80951.16
3305,2675.89,0.8096,78288.99,80964.88
3306,2676.56,0.8096,78283.98,80960.54
3307,2677.22,0.8096,78278.91,80956.13
3308,2677.89,0.8095,78273.99,80951.88
3309,2679.16,0.8097,78286.59,80965.75
3310,2679.86,0.8096,78282.65,80962.51
3311,2680.53,0.8096,78277.71,80958.24
3312,2681.17,0.8095,78272.11,80953.28
3313,2682.45,0.8097,78284.92,80967.37
3314,2683.11,0.8096,78279.76,80962.87
3315,2683.77,0.8096,78274.57,80958.34
3316,2684.41,0.8095,78268.82,80953.23
3317,2685.68,0.8097,78281.43,80967.11
3318,2686.32,0.8096,78275.67,80961.99
3319,2686.99,0.8096,78270.68,80957.67
3320,2687.62,0.8095,78264.72,80952.34
3321,2688.91,0.8097,78277.96,80966.87
3322,2689.56,0.8096,78272.39,80961.95
3323,2690.18,0.8096,78266.26,80956.44
3324,2690.81,0.8095,78260.25,80951.07
3325,2692.10,0.8097,78273.29,80965.39
3326,2692.75,0.8096,78267.98,80960.74
3327,2693.40,0.8096,78262.56,80955.97
3328,2694.04,0.8095,78256.65,80950.69
3329,2695.29,0.8096,78268.65,80963.94
3330,2695.94,0.8096,78263.17,80959.11
3331,2696.58,0.8095,78257.63,80954.21
3332,2697.22,0.8095,78251.70,80948.92
3333,2698.48,0.8096,78264.00,80962.48
3334,2699.15,0.8096,78259.02,80958.16
3335,2699.80,0.8095,78253.81,80953.61
3336,2701.07,0.8097,78266.31,80967.38
3337,2701.73,0.8096,78261.07,80962.80
3338,2702.38,0.8096,78255.63,80958.01
3339,2703.03,0.8095,78250.38,80953.42
3340,2704.30,0.8097,78262.71,80967.01
3341,2704.97,0.8096,78258.00,80962.97
3342,2705.63,0.8096,78252.70,80958.33
3343,2706.27,0.8095,78247.10,80953.37
3344,2707.49,0.8097,78258.24,80965.74
3345,2708.13,0.8096,78252.49,80960.62
3346,2708.80,0.8096,78247.51,80956.30
3347,2709.45,0.8095,78242.27,80951.72
3348,2710.72,0.8097,78254.71,80965.43
3349,2711.37,0.8096,78249.17,80960.54
3350,2712.02,0.8096,78243.89,80955.91
3351,2712.68,0.8095,78238.59,80951.26
3352,2713.92,0.8096,78250.23,80964.15
3353,2714.57,0.8096,78244.80,80959.37
3354,2715.22,0.8095,78239.35,80954.57
3355,2715.86,0.8095,78233.70,80949.56
3356,2717.13,0.8096,78246.29,80963.42
3357,2717.78,0.8096,78240.84,80958.62
3358,2718.42,0.8095,78235.19,80953.62
3359,2719.07,0.8095,78229.71,80948.78
3360,2720.35,0.8096,78242.38,80962.72
3361,2721.01,0.8096,78237.39,80958.40
3362,2721.68,0.8095,78232.39,80954.06
3363,2722.31,0.8095,78226.56,80948.87
3364,2723.55,0.8096,78238.02,80961.57
3365,2724.21,0.8096,78232.94,80957.15
3366,2724.86,0.8095,78227.53,80952.39
3367,2725.49,0.8095,78221.76,80947.25
3368,2726.80,0.8096,78235.12,80961.91
3369,2727.45,0.8096,78229.73,80957.18
3370,2728.11,0.8095,78224.82,80952.93
3371,2728.75,0.8095,78219.08,80947.83
3372,2730.01,0.8096,78231.06,80961.07
3373,2730.66,0.8096,78225.68,80956.33
3374,2731.30,0.8095,78220.19,80951.49
3375,2732.57,0.8096,78232.40,80964.96
3376,2733.22,0.8096,78227.00,80960.22
3377,2733.86,0.8096,78221.34,80955.20
3378,2734.50,0.8095,78215.85,80950.36
3379,2735.76,0.8096,78227.88,80963.64
3380,2736.41,0.8096,78222.38,80958.78
3381,2737.07,0.8095,78217.29,80954.36
3382,2737.71,0.8095,78211.74,80949.45
3383,2738.96,0.8096,78223.38,80962.34
3384,2739.60,0.8096,78217.90,80957.50
3385,2740.24,0.8095,78212.32,80952.57
3386,2740.92,0.8095,78207.71,80948.63
3387,2742.18,0.8096,78219.79,80961.98
3388,2742.83,0.8096,78214.29,80957.11
3389,2743.48,0.8095,78208.93,80952.41
3390,2744.11,0.8095,78203.17,80947.28
3391,2745.37,0.8096,78215.19,80960.57
3392,2746.04,0.8096,78210.25,80956.29
3393,2746.70,0.8095,78205.28,80951.98
3394,2747.34,0.8095,78199.53,80946.86
3395,2748.63,0.8096,78212.44,80961.07
3396,2749.27,0.8096,78206.89,80956.16
3397,2749.93,0.8095,78201.83,80951.76
3398,2750.58,0.8095,78196.34,80946.92
3399,2751.89,0.8096,78209.73,80961.62
3400,2752.54,0.8096,78204.50,80957.04
3401,2753.19,0.8095,78199.09,80952.28
3402,2753.82,0.8095,78193.35,80947.17
3403,2755.12,0.8096,78206.31,80961.43
3404,2755.78,0.8096,78201.22,80957.00
3405,2756.42,0.8095,78195.73,80952.15
3406,2757.07,0.8095,78190.35,80947.42
3407,2758.33,0.8096,78202.23,80960.55
3408,2758.98,0.8096,78196.91,80955.88
3409,2759.64,0.8095,78191.84,80951.48
3410,2760.26,0.8095,78185.88,80946.15
3411,2761.53,0.8096,78198.03,80959.56
3412,2762.18,0.8095,78192.70,80954.88
3413,2762.85,0.8095,78187.98,80950.83
3414,2763.48,0.8095,78181.95,80945.42
3415,2764.74,0.8096,78194.08,80958.82
3416,2765.40,0.8095,78188.87,80954.27
3417,2766.05,0.8095,78183.57,80949.62
3418,2767.33,0.8096,78196.01,80963.33
3419,2767.97,0.8096,78190.57,80958.54
3420,2768.62,0.8095,78185.23,80953.85
3421,2769.27,0.8095,78179.88,80949.15
3422,2770.52,0.8096,78191.45,80961.97
3423,2771.17,0.8096,78186.17,80957.34
3424,2771.85,0.8095,78181.71,80953.56
3425,2772.49,0.8095,78176.02,80948.50
3426,2773.75,0.8096,78187.88,80961.63
3427,2774.40,0.8096,78182.57,80956.97
3428,2775.06,0.8095,78177.55,80952.61
3429,2775.72,0.8095,78172.53,80948.25
3430,2776.98,0.8096,78184.40,80961.38
3431,2777.63,0.8096,78179.10,80956.73
3432,2778.28,0.8095,78173.80,80952.08
3433,2778.93,0.8095,78168.53,80947.46
3434,2780.20,0.8096,78180.64,80960.84
3435,2780.86,0.8096,78175.81,80956.67
3436,2781.52,0.8095,78170.61,80952.13
3437,2782.17,0.8095,78165.42,80947.59
3438,2783.45,0.8096,78177.92,80961.37
3439,2784.11,0.8096,78172.89,80957.00
3440,2784.77,0.8095,78167.91,80952.68
3441,2785.41,0.8095,78162.42,80947.83
3442,2786.70,0.8096,78175.09,80961.79
3443,2787.35,0.8096,78169.67,80957.02
3444,2788.01,0.8095,78164.60,80952.61
3445,2788.65,0.8095,78159.20,80947.85
3446,2789.93,0.8096,78171.38,80961.31
3447,2790.58,0.8096,78166.18,80956.76
3448,2791.22,0.8095,78160.77,80951.99
3449,2791.89,0.8095,78155.89,80947.78
3450,2793.12,0.8096,78166.93,80960.05
3451,2793.77,0.8096,78161.74,80955.51
3452,2794.42,0.8095,78156.33,80950.75
3453,2795.06,0.8095,78150.72,80945.78
3454,2796.32,0.8096,78162.70,80959.02
3455,2796.98,0.8095,78157.48,80954.46
3456,2797.64,0.8095,78152.62,80950.26
3457,2798.26,0.8094,78146.61,80944.88
3458,2799.51,0.8096,78158.10,80957.62
3459,2800.17,0.8095,78153.12,80953.30
3460,2800.81,0.8095,78147.43,80948.24
3461,2802.07,0.8096,78159.20,80961.27
3462,2802.72,0.8096,78153.93,80956.65
3463,2803.36,0.8095,78148.55,80951.91
3464,2804.01,0.8095,78143.28,80947.29
3465,2805.26,0.8096,78154.50,80959.75
3466,2805.91,0.8096,78149.35,80955.26
3467,2806.56,0.8095,78144.07,80950.63
3468,2807.18,0.8095,78138.13,80945.32
3469,2808.45,0.8096,78150.15,80958.61
3470,2809.09,0.8095,78144.49,80953.58
3471,2809.73,0.8095,78139.10,80948.83
3472,2810.37,0.8094,78133.58,80943.95
3473,2811.63,0.8096,78145.07,80956.70
3474,2812.27,0.8095,78139.62,80951.89
3475,2812.92,0.8095,78134.36,80947.28
3476,2813.56,0.8094,78128.87,80942.43
3477,2814.82,0.8096,78140.72,80955.54
3478,2815.47,0.8095,78135.41,80950.88
3479,2816.14,0.8095,78130.73,80946.87
3480,2816.79,0.8094,78125.56,80942.35
3481,2818.06,0.8096,78137.49,80955.56
3482,2818.70,0.8095,78131.98,80950.68
3483,2819.34,0.8095,78126.36,80945.70
3484,2819.98,0.8094,78120.97,80940.95
3485,2821.23,0.8095,78132.24,80953.47
3486,2821.88,0.8095,78127.19,80949.07
3487,2822.53,0.8094,78121.87,80944.40
