iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
69319,61022.48,0.8803,27008.91,88031.39
69320,61023.33,0.8803,27008.02,88031.34
69321,61024.73,0.8803,27007.37,88032.10
69322,61025.58,0.8803,27006.47,88032.06
69323,61026.44,0.8803,27005.59,88032.03
69324,61027.29,0.8803,27004.69,88031.98
69325,61028.71,0.8803,27004.05,88032.76
69326,61029.58,0.8803,27003.16,88032.75
69327,61030.48,0.8803,27002.29,88032.77
69328,61031.29,0.8803,27001.38,88032.68
69329,61032.73,0.8803,27000.75,88033.48
69330,61033.57,0.8803,26999.85,88033.43
69331,61034.42,0.8803,26998.96,88033.37
69332,61035.24,0.8803,26998.05,88033.29
69333,61036.67,0.8803,26997.41,88034.08
69334,61037.53,0.8803,26996.52,88034.05
69335,61038.38,0.8803,26995.63,88034.01
69336,61039.17,0.8803,26994.71,88033.88
69337,61040.63,0.8803,26994.08,88034.71
69338,61041.47,0.8803,26993.18,88034.65
69339,61042.32,0.8803,26992.29,88034.61
69340,61043.10,0.8803,26991.37,88034.46
69341,61044.55,0.8804,26990.74,88035.29
69342,61045.41,0.8804,26989.85,88035.25
69343,61046.24,0.8804,26988.95,88035.19
69344,61047.03,0.8804,26988.03,88035.05
69345,61048.51,0.8804,26987.41,88035.92
69346,61049.37,0.8804,26986.52,88035.90
69347,61050.22,0.8804,26985.63,88035.85
69348,61051.63,0.8804,26984.98,88036.62
69349,61052.50,0.8804,26984.10,88036.60
69350,61053.38,0.8804,26983.22,88036.60
69351,61054.22,0.8804,26982.32,88036.54
69352,61055.65,0.8804,26981.68,88037.34
69353,61056.49,0.8804,26980.78,88037.27
69354,61057.35,0.8804,26979.89,88037.25
69355,61058.19,0.8804,26978.99,88037.18
69356,61059.59,0.8804,26978.34,88037.93
69357,61060.41,0.8804,26977.44,88037.85
69358,61061.28,0.8804,26976.55,88037.83
69359,61062.11,0.8804,26975.65,88037.75
69360,61063.50,0.8804,26974.99,88038.49
69361,61064.34,0.8804,26974.10,88038.44
69362,61065.20,0.8804,26973.21,88038.41
69363,61066.03,0.8804,26972.30,88038.33
69364,61067.43,0.8804,26971.65,88039.09
69365,61068.25,0.8804,26970.75,88038.99
69366,61069.10,0.8804,26969.85,88038.95
69367,61069.91,0.8804,26968.94,88038.85
69368,61071.34,0.8804,26968.30,88039.64
69369,61072.19,0.8804,26967.41,88039.60
69370,61073.04,0.8804,26966.51,88039.55
69371,61073.86,0.8804,26965.61,88039.46
69372,61075.33,0.8804,26964.99,88040.31
69373,61076.18,0.8804,26964.09,88040.27
69374,61077.03,0.8804,26963.20,88040.23
69375,61077.82,0.8804,26962.28,88040.10
69376,61079.25,0.8804,26961.64,88040.89
69377,61080.13,0.8804,26960.76,88040.89
69378,61081.00,0.8804,26959.88,88040.87
69379,61081.82,0.8804,26958.97,88040.79
69380,61083.29,0.8804,26958.35,88041.64
69381,61084.15,0.8804,26957.46,88041.61
69382,61085.00,0.8804,26956.57,88041.57
69383,61085.80,0.8804,26955.65,88041.46
69384,61087.27,0.8804,26955.03,88042.30
69385,61088.14,0.8804,26954.14,88042.28
69386,61088.98,0.8804,26953.25,88042.23
69387,61090.41,0.8804,26952.61,88043.02
69388,61091.25,0.8804,26951.71,88042.96
69389,61092.12,0.8804,26950.83,88042.94
69390,61092.96,0.8804,26949.93,88042.89
69391,61094.36,0.8804,26949.28,88043.64
69392,61095.22,0.8804,26948.39,88043.61
69393,61096.08,0.8804,26947.50,88043.58
69394,61096.95,0.8804,26946.61,88043.56
69395,61098.38,0.8804,26945.97,88044.35
69396,61099.22,0.8804,26945.08,88044.30
69397,61100.10,0.8804,26944.20,88044.30
69398,61100.97,0.8804,26943.31,88044.27
69399,61102.41,0.8805,26942.68,88045.09
69400,61103.28,0.8805,26941.79,88045.08
69401,61104.12,0.8805,26940.90,88045.02
69402,61104.96,0.8804,26940.00,88044.96
69403,61106.39,0.8805,26939.36,88045.75
69404,61107.25,0.8805,26938.47,88045.72
69405,61108.14,0.8805,26937.59,88045.73
69406,61108.96,0.8805,26936.68,88045.64
69407,61110.36,0.8805,26936.03,88046.39
69408,61111.19,0.8805,26935.13,88046.31
69409,61112.03,0.8805,26934.23,88046.26
69410,61112.87,0.8805,26933.33,88046.20
69411,61114.29,0.8805,26932.69,88046.98
69412,61115.13,0.8805,26931.79,88046.92
69413,61115.97,0.8805,26930.89,88046.86
69414,61116.78,0.8805,26929.98,88046.76
69415,61118.21,0.8805,26929.34,88047.55
69416,61119.08,0.8805,26928.46,88047.55
69417,61119.92,0.8805,26927.56,88047.49
69418,61120.72,0.8805,26926.64,88047.36
69419,61122.16,0.8805,26926.01,88048.16
69420,61123.02,0.8805,26925.12,88048.15
69421,61123.84,0.8805,26924.22,88048.06
69422,61124.63,0.8805,26923.29,88047.93
69423,61126.06,0.8805,26922.66,88048.72
69424,61126.90,0.8805,26921.76,88048.66
69425,61127.72,0.8805,26920.85,88048.58
69426,61128.52,0.8805,26919.93,88048.45
69427,61130.00,0.8805,26919.32,88049.32
69428,61130.87,0.8805,26918.43,88049.30
69429,61131.71,0.8805,26917.53,88049.24
69430,61133.10,0.8805,26916.88,88049.98
69431,61133.96,0.8805,26915.99,88049.95
69432,61134.81,0.8805,26915.10,88049.91
69433,61135.65,0.8805,26914.20,88049.85
69434,61137.08,0.8805,26913.56,88050.63
69435,61137.92,0.8805,26912.66,88050.57
69436,61138.77,0.8805,26911.77,88050.54
69437,61139.65,0.8805,26910.89,88050.54
69438,61141.08,0.8805,26910.25,88051.33
69439,61141.91,0.8805,26909.34,88051.25
69440,61142.76,0.8805,26908.45,88051.22
69441,61143.62,0.8805,26907.56,88051.19
69442,61145.03,0.8805,26906.91,88051.95
69443,61145.86,0.8805,26906.01,88051.88
69444,61146.75,0.8805,26905.13,88051.88
69445,61147.59,0.8805,26904.24,88051.83
69446,61149.03,0.8805,26903.60,88052.63
69447,61149.87,0.8805,26902.70,88052.58
69448,61150.72,0.8805,26901.81,88052.53
69449,61151.54,0.8805,26900.90,88052.43
69450,61152.96,0.8805,26900.26,88053.22
69451,61153.81,0.8805,26899.36,88053.17
69452,61154.67,0.8805,26898.47,88053.14
69453,61155.48,0.8805,26897.56,88053.04
69454,61156.90,0.8805,26896.92,88053.81
69455,61157.76,0.8805,26896.03,88053.80
69456,61158.62,0.8805,26895.14,88053.77
69457,61159.43,0.8805,26894.23,88053.66
69458,61160.90,0.8805,26893.61,88054.51
69459,61161.76,0.8805,26892.72,88054.48
69460,61162.62,0.8805,26891.83,88054.45
69461,61163.42,0.8805,26890.91,88054.33
69462,61164.90,0.8806,26890.29,88055.19
69463,61165.75,0.8806,26889.40,88055.16
69464,61166.59,0.8806,26888.50,88055.09
69465,61167.39,0.8805,26887.59,88054.97
69466,61168.84,0.8806,26886.95,88055.79
69467,61169.69,0.8806,26886.06,88055.76
69468,61170.54,0.8806,26885.17,88055.71
69469,61171.30,0.8806,26884.23,88055.53
69470,61172.77,0.8806,26883.61,88056.38
69471,61173.64,0.8806,26882.73,88056.37
69472,61174.49,0.8806,26881.83,88056.32
69473,61175.90,0.8806,26881.19,88057.08
69474,61176.74,0.8806,26880.29,88057.03
69475,61177.61,0.8806,26879.40,88057.01
69476,61178.44,0.8806,26878.50,88056.94
69477,61179.83,0.8806,26877.84,88057.67
69478,61180.67,0.8806,26876.94,88057.61
69479,61181.53,0.8806,26876.05,88057.58
69480,61182.36,0.8806,26875.15,88057.51
69481,61183.76,0.8806,26874.50,88058.26
69482,61184.59,0.8806,26873.60,88058.18
69483,61185.48,0.8806,26872.72,88058.20
69484,61186.33,0.8806,26871.83,88058.15
69485,61187.70,0.8806,26871.16,88058.86
69486,61188.54,0.8806,26870.26,88058.81
69487,61189.41,0.8806,26869.38,88058.79
69488,61190.25,0.8806,26868.48,88058.73
69489,61191.65,0.8806,26867.83,88059.47
69490,61192.52,0.8806,26866.94,88059.46
69491,61193.35,0.8806,26866.04,88059.39
69492,61194.18,0.8806,26865.14,88059.32
69493,61195.61,0.8806,26864.50,88060.10
69494,61196.42,0.8806,26863.59,88060.01
69495,61197.30,0.8806,26862.70,88060.00
69496,61198.12,0.8806,26861.80,88059.92
69497,61199.52,0.8806,26861.15,88060.67
69498,61200.39,0.8806,26860.26,88060.65
69499,61201.25,0.8806,26859.37,88060.62
69500,61202.06,0.8806,26858.46,88060.52
69501,61203.54,0.8806,26857.84,88061.38
69502,61204.44,0.8806,26856.97,88061.40
69503,61205.27,0.8806,26856.07,88061.33
69504,61206.06,0.8806,26855.15,88061.21
69505,61207.51,0.8806,26854.51,88062.02
69506,61208.37,0.8806,26853.63,88062.00
69507,61209.22,0.8806,26852.73,88061.95
69508,61209.99,0.8806,26851.80,88061.79
69509,61211.48,0.8806,26851.19,88062.67
69510,61212.36,0.8806,26850.31,88062.67
69511,61213.19,0.8806,26849.40,88062.60
69512,61214.60,0.8806,26848.76,88063.36
69513,61215.45,0.8806,26847.86,88063.31
69514,61216.31,0.8806,26846.97,88063.28
69515,61217.15,0.8806,26846.07,88063.22
69516,61218.54,0.8806,26845.42,88063.96
69517,61219.43,0.8806,26844.54,88063.96
69518,61220.29,0.8806,26843.65,88063.94
69519,61221.13,0.8806,26842.75,88063.88
69520,61222.52,0.8806,26842.09,88064.62
69521,61223.39,0.8806,26841.21,88064.60
69522,61224.24,0.8806,26840.32,88064.56
69523,61225.10,0.8806,26839.42,88064.52
69524,61226.47,0.8807,26838.76,88065.22
69525,61227.33,0.8807,26837.87,88065.20
69526,61228.18,0.8807,26836.98,88065.16
69527,61229.03,0.8807,26836.08,88065.11
69528,61230.45,0.8807,26835.44,88065.89
69529,61231.30,0.8807,26834.54,88065.84
69530,61232.15,0.8807,26833.65,88065.80
69531,61233.00,0.8807,26832.76,88065.76
69532,61234.42,0.8807,26832.11,88066.53
69533,61235.28,0.8807,26831.22,88066.50
69534,61236.15,0.8807,26830.33,88066.48
69535,61236.97,0.8807,26829.43,88066.40
69536,61238.37,0.8807,26828.78,88067.15
69537,61239.23,0.8807,26827.89,88067.12
69538,61240.10,0.8807,26827.00,88067.09
69539,61240.91,0.8807,26826.09,88066.99
69540,61242.33,0.8807,26825.44,88067.77
69541,61243.18,0.8807,26824.55,88067.73
69542,61244.03,0.8807,26823.66,88067.69
69543,61244.81,0.8807,26822.73,88067.53
69544,61246.28,0.8807,26822.11,88068.39
69545,61247.13,0.8807,26821.21,88068.35
69546,61247.99,0.8807,26820.32,88068.31
69547,61248.78,0.8807,26819.40,88068.18
69548,61250.25,0.8807,26818.78,88069.03
69549,61251.10,0.8807,26817.89,88068.99
69550,61251.94,0.8807,26816.99,88068.93
69551,61252.72,0.8807,26816.06,88068.78
69552,61254.15,0.8807,26815.42,88069.58
69553,61254.99,0.8807,26814.52,88069.51
69554,61255.82,0.8807,26813.62,88069.44
69555,61257.23,0.8807,26812.97,88070.20
69556,61258.06,0.8807,26812.07,88070.13
69557,61258.91,0.8807,26811.18,88070.09
69558,61259.77,0.8807,26810.29,88070.06
69559,61261.21,0.8807,26809.65,88070.86
69560,61262.06,0.8807,26808.76,88070.81
69561,61262.94,0.8807,26807.87,88070.81
69562,61263.76,0.8807,26806.97,88070.73
69563,61265.17,0.8807,26806.32,88071.48
69564,61265.98,0.8807,26805.41,88071.39
69565,61266.85,0.8807,26804.52,88071.37
69566,61267.66,0.8807,26803.61,88071.27
69567,61269.06,0.8807,26802.96,88072.02
69568,61269.89,0.8807,26802.06,88071.95
69569,61270.75,0.8807,26801.16,88071.91
69570,61271.58,0.8807,26800.26,88071.84
69571,61272.98,0.8807,26799.61,88072.59
69572,61273.82,0.8807,26798.71,88072.53
69573,61274.68,0.8807,26797.82,88072.50
69574,61275.50,0.8807,26796.91,88072.41
69575,61276.99,0.8807,26796.30,88073.28
69576,61277.88,0.8807,26795.42,88073.30
69577,61278.76,0.8807,26794.54,88073.31
69578,61279.60,0.8807,26793.64,88073.24
69579,61281.03,0.8807,26793.00,88074.03
69580,61281.89,0.8807,26792.11,88074.00
69581,61282.78,0.8807,26791.23,88074.01
69582,61283.63,0.8807,26790.34,88073.97
69583,61285.13,0.8807,26789.73,88074.86
69584,61286.01,0.8807,26788.85,88074.86
69585,61286.87,0.8807,26787.96,88074.82
69586,61287.66,0.8807,26787.04,88074.70
69587,61289.10,0.8808,26786.40,88075.51
69588,61289.99,0.8808,26785.53,88075.51
69589,61290.91,0.8808,26784.66,88075.58
69590,61291.95,0.8808,26783.85,88075.80
69591,61294.13,0.8808,26783.54,88077.66
69592,61295.66,0.8808,26782.94,88078.60
69593,61297.35,0.8808,26782.41,88079.76
69594,61298.97,0.8808,26781.85,88080.82
69595,61301.14,0.8808,26781.54,88082.67
69596,61302.68,0.8808,26780.95,88083.63
69597,61304.48,0.8808,26780.47,88084.95
69598,61306.73,0.8809,26780.18,88086.91
69599,61308.29,0.8809,26779.60,88087.89
69600,61310.03,0.8809,26779.10,88089.13
69601,61311.78,0.8809,26778.59,88090.38
69602,61313.99,0.8809,26778.29,88092.28
69603,61315.52,0.8809,26777.69,88093.21
69604,61317.23,0.8809,26777.17,88094.40
69605,61318.97,0.8810,26776.67,88095.63
69606,61321.20,0.8810,26776.38,88097.58
69607,61322.76,0.8810,26775.79,88098.56
69608,61324.55,0.8810,26775.31,88099.85
69609,61326.31,0.8810,26774.81,88101.13
69610,61328.55,0.8810,26774.52,88103.08
69611,61330.17,0.8810,26773.96,88104.13
69612,61331.99,0.8811,26773.50,88105.49
69613,61333.76,0.8811,26773.00,88106.76
69614,61336.00,0.8811,26772.71,88108.71
69615,61337.63,0.8811,26772.16,88109.79
69616,61339.50,0.8811,26771.71,88111.21
69617,61341.32,0.8811,26771.24,88112.55
69618,61343.57,0.8811,26770.96,88114.53
69619,61345.24,0.8812,26770.42,88115.65
69620,61347.03,0.8812,26769.93,88116.96
69621,61347.89,0.8812,26769.04,88116.93
69622,61349.36,0.8812,26768.42,88117.78
69623,61350.26,0.8812,26767.54,88117.80
69624,61351.11,0.8812,26766.65,88117.76
69625,61351.98,0.8812,26765.77,88117.75
69626,61353.67,0.8812,26765.23,88118.90
69627,61354.92,0.8812,26764.52,88119.44
69628,61355.81,0.8812,26763.64,88119.45
69629,61356.63,0.8812,26762.73,88119.37
69630,61358.10,0.8812,26762.11,88120.20
69631,61359.00,0.8812,26761.23,88120.24
69632,61359.89,0.8812,26760.36,88120.25
69633,61360.68,0.8812,26759.43,88120.11
69634,61362.15,0.8812,26758.81,88120.96
69635,61363.01,0.8812,26757.92,88120.93
69636,61363.89,0.8812,26757.04,88120.92
69637,61365.33,0.8812,26756.40,88121.73
69638,61366.19,0.8812,26755.51,88121.71
69639,61367.08,0.8812,26754.63,88121.71
69640,61367.94,0.8812,26753.74,88121.68
69641,61369.37,0.8812,26753.10,88122.47
69642,61370.18,0.8812,26752.19,88122.38
69643,61371.04,0.8812,26751.30,88122.34
69644,61371.88,0.8812,26750.40,88122.28
69645,61373.29,0.8812,26749.75,88123.04
69646,61374.17,0.8812,26748.87,88123.04
69647,61375.00,0.8812,26747.97,88122.97
69648,61375.88,0.8812,26747.08,88122.96
69649,61377.32,0.8812,26746.45,88123.77
69650,61378.17,0.8812,26745.55,88123.73
69651,61379.08,0.8812,26744.68,88123.77
69652,61379.91,0.8812,26743.77,88123.68
69653,61381.32,0.8812,26743.12,88124.44
69654,61382.16,0.8812,26742.23,88124.39
69655,61383.03,0.8812,26741.34,88124.38
69656,61383.91,0.8812,26740.46,88124.37
69657,61385.38,0.8813,26739.83,88125.21
69658,61386.22,0.8813,26738.94,88125.16
69659,61387.08,0.8813,26738.04,88125.12
69660,61387.89,0.8813,26737.13,88125.02
69661,61389.33,0.8813,26736.49,88125.82
69662,61390.23,0.8813,26735.62,88125.85
69663,61391.10,0.8813,26734.73,88125.83
69664,61391.94,0.8813,26733.83,88125.77
69665,61393.37,0.8813,26733.19,88126.56
69666,61394.25,0.8813,26732.31,88126.56
69667,61395.10,0.8813,26731.42,88126.52
69668,61395.90,0.8813,26730.50,88126.41
69669,61397.34,0.8813,26729.86,88127.20
69670,61398.18,0.8813,26728.96,88127.15
69671,61399.01,0.8813,26728.06,88127.07
69672,61399.81,0.8813,26727.14,88126.95
69673,61401.25,0.8813,26726.50,88127.75
69674,61402.11,0.8813,26725.61,88127.72
69675,61402.96,0.8813,26724.72,88127.68
69676,61403.75,0.8813,26723.80,88127.54
69677,61405.23,0.8813,26723.17,88128.40
69678,61406.12,0.8813,26722.30,88128.42
69679,61406.96,0.8813,26721.40,88128.37
69680,61408.35,0.8813,26720.74,88129.10
69681,61409.24,0.8813,26719.86,88129.10
69682,61410.12,0.8813,26718.98,88129.10
69683,61410.97,0.8813,26718.09,88129.06
69684,61412.43,0.8813,26717.45,88129.88
69685,61413.29,0.8813,26716.56,88129.85
69686,61414.13,0.8813,26715.67,88129.80
69687,61414.99,0.8813,26714.78,88129.77
69688,61416.42,0.8813,26714.13,88130.55
69689,61417.24,0.8813,26713.23,88130.47
69690,61418.10,0.8813,26712.34,88130.44
69691,61418.95,0.8813,26711.44,88130.39
69692,61420.33,0.8813,26710.78,88131.11
69693,61421.20,0.8813,26709.89,88131.08
69694,61422.07,0.8813,26709.00,88131.07
69695,61422.92,0.8813,26708.11,88131.03
69696,61424.36,0.8813,26707.47,88131.83
69697,61425.21,0.8813,26706.58,88131.79
69698,61426.08,0.8813,26705.69,88131.77
69699,61426.90,0.8813,26704.78,88131.68
69700,61428.38,0.8813,26704.16,88132.55
69701,61429.25,0.8813,26703.27,88132.53
69702,61430.12,0.8813,26702.39,88132.50
69703,61430.96,0.8813,26701.49,88132.44
69704,61432.38,0.8813,26700.84,88133.22
69705,61433.23,0.8813,26699.95,88133.18
69706,61434.10,0.8813,26699.06,88133.17
69707,61434.91,0.8813,26698.15,88133.06
69708,61436.36,0.8813,26697.51,88133.87
69709,61437.23,0.8813,26696.63,88133.85
69710,61438.08,0.8813,26695.73,88133.81
69711,61438.88,0.8813,26694.81,88133.69
69712,61440.34,0.8813,26694.18,88134.52
69713,61441.19,0.8813,26693.29,88134.48
69714,61442.03,0.8813,26692.39,88134.42
69715,61442.82,0.8813,26691.47,88134.29
69716,61444.29,0.8814,26690.84,88135.13
69717,61445.14,0.8814,26689.95,88135.09
69718,61445.99,0.8814,26689.05,88135.04
69719,61446.77,0.8813,26688.13,88134.89
69720,61448.25,0.8814,26687.51,88135.76
69721,61449.13,0.8814,26686.63,88135.76
69722,61450.01,0.8814,26685.74,88135.75
69723,61451.43,0.8814,26685.10,88136.53
69724,61452.28,0.8814,26684.20,88136.48
69725,61453.13,0.8814,26683.31,88136.44
69726,61453.96,0.8814,26682.40,88136.36
69727,61455.37,0.8814,26681.75,88137.12
69728,61456.22,0.8814,26680.85,88137.07
69729,61457.10,0.8814,26679.97,88137.08
69730,61457.98,0.8814,26679.09,88137.07
69731,61459.41,0.8814,26678.45,88137.86
69732,61460.29,0.8814,26677.57,88137.86
69733,61461.17,0.8814,26676.68,88137.85
69734,61462.01,0.8814,26675.78,88137.79
69735,61463.42,0.8814,26675.13,88138.56
69736,61464.31,0.8814,26674.26,88138.57
69737,61465.22,0.8814,26673.38,88138.60
69738,61466.08,0.8814,26672.49,88138.57
69739,61467.52,0.8814,26671.86,88139.37
69740,61468.51,0.8814,26671.02,88139.54
69741,61469.41,0.8814,26670.15,88139.56
69742,61470.30,0.8814,26669.27,88139.57
69743,61471.73,0.8814,26668.63,88140.36
69744,61472.62,0.8814,26667.75,88140.37
69745,61473.49,0.8814,26666.87,88140.36
69746,61474.31,0.8814,26665.96,88140.27
69747,61475.75,0.8814,26665.32,88141.07
69748,61476.62,0.8814,26664.43,88141.05
69749,61477.48,0.8814,26663.54,88141.01
69750,61478.32,0.8814,26662.64,88140.96
69751,61479.76,0.8814,26662.00,88141.76
69752,61480.62,0.8814,26661.11,88141.74
69753,61481.47,0.8814,26660.21,88141.68
69754,61482.28,0.8814,26659.30,88141.58
69755,61483.77,0.8814,26658.69,88142.46
69756,61484.64,0.8814,26657.80,88142.45
69757,61485.50,0.8814,26656.91,88142.41
69758,61486.32,0.8814,26656.00,88142.33
69759,61487.80,0.8814,26655.38,88143.18
69760,61488.66,0.8814,26654.49,88143.15
69761,61489.54,0.8814,26653.61,88143.15
69762,61490.91,0.8814,26652.94,88143.85
69763,61491.76,0.8814,26652.04,88143.80
69764,61492.63,0.8814,26651.15,88143.78
69765,61493.47,0.8814,26650.26,88143.73
69766,61494.89,0.8814,26649.61,88144.49
69767,61495.73,0.8814,26648.71,88144.44
69768,61496.61,0.8814,26647.83,88144.44
69769,61497.51,0.8814,26646.95,88144.46
69770,61498.95,0.8815,26646.31,88145.26
69771,61499.82,0.8815,26645.43,88145.25
69772,61500.69,0.8815,26644.54,88145.23
69773,61501.54,0.8815,26643.64,88145.18
69774,61502.96,0.8815,26643.00,88145.96
69775,61503.81,0.8815,26642.10,88145.91
69776,61504.68,0.8815,26641.22,88145.90
69777,61505.58,0.8815,26640.34,88145.92
69778,61507.03,0.8815,26639.71,88146.74
69779,61507.89,0.8815,26638.81,88146.70
69780,61508.74,0.8815,26637.92,88146.67
69781,61509.61,0.8815,26637.04,88146.65
69782,61511.07,0.8815,26636.40,88147.48
69783,61511.95,0.8815,26635.52,88147.48
69784,61512.84,0.8815,26634.64,88147.48
69785,61513.67,0.8815,26633.74,88147.42
69786,61515.12,0.8815,26633.10,88148.22
69787,61515.96,0.8815,26632.20,88148.16
69788,61516.82,0.8815,26631.31,88148.13
69789,61517.66,0.8815,26630.41,88148.07
69790,61519.09,0.8815,26629.77,88148.86
69791,61519.97,0.8815,26628.89,88148.86
69792,61520.82,0.8815,26627.99,88148.81
69793,61521.64,0.8815,26627.09,88148.72
69794,61523.11,0.8815,26626.46,88149.57
69795,61524.01,0.8815,26625.58,88149.59
69796,61524.92,0.8815,26624.72,88149.64
69797,61525.71,0.8815,26623.80,88149.51
69798,61527.19,0.8815,26623.17,88150.36
69799,61528.10,0.8815,26622.30,88150.40
69800,61528.96,0.8815,26621.41,88150.38
69801,61529.76,0.8815,26620.50,88150.26
69802,61531.24,0.8815,26619.87,88151.11
69803,61532.13,0.8815,26618.99,88151.12
69804,61533.00,0.8815,26618.11,88151.11
69805,61534.42,0.8815,26617.46,88151.88
69806,61535.28,0.8815,26616.57,88151.86
69807,61536.15,0.8815,26615.68,88151.83
69808,61537.07,0.8815,26614.82,88151.89
69809,61538.49,0.8815,26614.17,88152.66
69810,61539.38,0.8815,26613.29,88152.67
69811,61540.27,0.8815,26612.41,88152.68
69812,61541.11,0.8815,26611.52,88152.63
69813,61542.53,0.8815,26610.87,88153.40
69814,61543.37,0.8815,26609.97,88153.34
69815,61544.25,0.8815,26609.09,88153.34
69816,61545.09,0.8815,26608.19,88153.28
69817,61546.51,0.8815,26607.53,88154.04
69818,61547.36,0.8815,26606.64,88154.00
69819,61548.22,0.8815,26605.75,88153.97
69820,61549.08,0.8815,26604.86,88153.94
69821,61550.53,0.8815,26604.22,88154.75
69822,61551.38,0.8815,26603.33,88154.71
69823,61552.25,0.8815,26602.44,88154.69
69824,61553.08,0.8815,26601.54,88154.61
69825,61554.50,0.8816,26600.89,88155.39
69826,61555.37,0.8816,26600.00,88155.37
69827,61556.24,0.8816,26599.11,88155.35
69828,61557.08,0.8816,26598.21,88155.29
69829,61558.51,0.8816,26597.57,88156.09
69830,61559.38,0.8816,26596.69,88156.07
69831,61560.24,0.8816,26595.79,88156.04
69832,61561.09,0.8816,26594.90,88155.99
69833,61562.55,0.8816,26594.27,88156.81
69834,61563.40,0.8816,26593.37,88156.78
69835,61564.25,0.8816,26592.47,88156.72
69836,61565.08,0.8816,26591.57,88156.65
69837,61566.53,0.8816,26590.94,88157.47
69838,61567.39,0.8816,26590.04,88157.43
69839,61568.23,0.8816,26589.15,88157.38
69840,61569.04,0.8816,26588.23,88157.27
69841,61570.53,0.8816,26587.61,88158.14
69842,61571.40,0.8816,26586.73,88158.13
69843,61572.28,0.8816,26585.85,88158.13
69844,61573.09,0.8816,26584.93,88158.02
69845,61574.57,0.8816,26584.31,88158.87
69846,61575.44,0.8816,26583.42,88158.87
69847,61576.31,0.8816,26582.54,88158.84
69848,61577.75,0.8816,26581.90,88159.65
69849,61578.61,0.8816,26581.01,88159.62
69850,61579.48,0.8816,26580.12,88159.59
69851,61580.34,0.8816,26579.23,88159.57
69852,61581.74,0.8816,26578.57,88160.31
69853,61582.59,0.8816,26577.68,88160.27
69854,61583.46,0.8816,26576.79,88160.25
69855,61584.32,0.8816,26575.90,88160.22
69856,61585.73,0.8816,26575.25,88160.98
69857,61586.59,0.8816,26574.35,88160.94
69858,61587.46,0.8816,26573.47,88160.92
69859,61588.30,0.8816,26572.57,88160.87
69860,61589.72,0.8816,26571.92,88161.63
69861,61590.56,0.8816,26571.02,88161.58
69862,61591.46,0.8816,26570.14,88161.60
69863,61592.31,0.8816,26569.25,88161.55
69864,61593.74,0.8816,26568.60,88162.34
69865,61594.56,0.8816,26567.70,88162.26
69866,61595.45,0.8816,26566.82,88162.27
69867,61596.26,0.8816,26565.91,88162.17
69868,61597.66,0.8816,26565.25,88162.90
69869,61598.54,0.8816,26564.36,88162.90
69870,61599.41,0.8816,26563.48,88162.90
69871,61600.24,0.8816,26562.57,88162.81
69872,61601.67,0.8816,26561.93,88163.60
69873,61602.53,0.8816,26561.04,88163.57
69874,61603.43,0.8816,26560.16,88163.59
69875,61604.26,0.8816,26559.26,88163.52
69876,61605.72,0.8816,26558.63,88164.35
69877,61606.58,0.8816,26557.74,88164.32
69878,61607.42,0.8816,26556.84,88164.26
69879,61608.23,0.8816,26555.92,88164.15
69880,61609.66,0.8816,26555.28,88164.94
69881,61610.53,0.8816,26554.39,88164.92
69882,61611.40,0.8816,26553.51,88164.91
69883,61612.20,0.8816,26552.59,88164.79
69884,61613.68,0.8817,26551.97,88165.64
69885,61614.56,0.8817,26551.09,88165.65
69886,61615.42,0.8817,26550.19,88165.61
69887,61616.84,0.8817,26549.54,88166.38
69888,61617.70,0.8817,26548.65,88166.34
69889,61618.54,0.8817,26547.75,88166.30
69890,61619.39,0.8817,26546.85,88166.24
69891,61620.81,0.8817,26546.21,88167.01
69892,61621.68,0.8817,26545.32,88166.99
69893,61622.55,0.8817,26544.43,88166.98
69894,61623.40,0.8817,26543.54,88166.94
69895,61624.80,0.8817,26542.88,88167.68
69896,61625.62,0.8817,26541.97,88167.60
69897,61626.53,0.8817,26541.10,88167.64
69898,61627.40,0.8817,26540.21,88167.61
69899,61628.83,0.8817,26539.57,88168.41
69900,61629.66,0.8817,26538.67,88168.33
69901,61630.49,0.8817,26537.76,88168.25
69902,61631.33,0.8817,26536.86,88168.20
69903,61632.76,0.8817,26536.22,88168.97
69904,61633.61,0.8817,26535.32,88168.93
69905,61634.47,0.8817,26534.43,88168.90
69906,61635.29,0.8817,26533.52,88168.81
69907,61636.67,0.8817,26532.86,88169.53
69908,61637.51,0.8817,26531.96,88169.47
69909,61638.38,0.8817,26531.07,88169.44
69910,61639.21,0.8817,26530.16,88169.37
69911,61640.59,0.8817,26529.50,88170.09
69912,61641.46,0.8817,26528.61,88170.08
69913,61642.33,0.8817,26527.72,88170.05
69914,61643.13,0.8817,26526.81,88169.94
69915,61644.59,0.8817,26526.17,88170.76
69916,61645.61,0.8817,26525.35,88170.97
69917,61646.47,0.8817,26524.46,88170.93
69918,61647.27,0.8817,26523.55,88170.82
69919,61648.71,0.8817,26522.90,88171.62
69920,61649.59,0.8817,26522.02,88171.61
69921,61650.46,0.8817,26521.13,88171.59
69922,61651.28,0.8817,26520.22,88171.50
69923,61652.73,0.8817,26519.59,88172.32
69924,61653.59,0.8817,26518.70,88172.29
69925,61654.44,0.8817,26517.80,88172.24
